"date","time","size","version","os","country","ip_id"
"2020-04-26","07:30:38",87661102,"4.0.0","win","OM",3530
"2020-04-26","07:30:48",87564166,"4.0.0","win",NA,5
"2020-04-26","07:31:22",1058372,"4.0.0","osx","CH",213
"2020-04-26","07:31:21",81774921,"3.6.3","osx","US",4
"2020-04-26","07:32:11",43637,"4.0.0","win","US",24
"2020-04-26","07:32:10",919701,"4.0.0","win","US",24
"2020-04-26","07:32:18",87564153,"4.0.0","win","ZA",3531
"2020-04-26","07:32:23",1062812,"4.0.0","osx","CH",213
"2020-04-26","07:32:11",33211813,"4.0.0","src","TW",2941
"2020-04-26","07:32:29",87564167,"4.0.0","win","CN",1418
"2020-04-26","07:32:54",88141585,"4.0.0","osx","JP",3532
"2020-04-26","07:32:50",1048490,"4.0.0","win","CN",2942
"2020-04-26","07:32:51",87564166,"4.0.0","win","PH",3203
"2020-04-26","07:33:17",87671470,"4.0.0patched","win","US",130
"2020-04-26","07:33:11",43474034,"4.0.0","win","CN",2951
"2020-04-26","07:33:20",1058368,"4.0.0","osx","CH",213
"2020-04-26","07:33:15",87660427,"4.0.0","win","IN",3533
"2020-04-26","07:33:28",87660219,"4.0.0","win","JP",3534
"2020-04-26","07:33:26",87660434,"4.0.0","win","US",3535
"2020-04-26","07:33:26",85648,"devel","win","US",3536
"2020-04-26","11:00:09",87660355,"4.0.0","win","HK",3537
"2020-04-26","11:00:11",81774920,"3.6.3","osx","US",4
"2020-04-26","11:00:05",88140680,"4.0.0","osx","JP",2529
"2020-04-26","11:00:40",87699250,"devel","win","US",130
"2020-04-26","11:00:52",81774920,"3.6.3","osx","US",4
"2020-04-26","11:01:05",10342066,"4.0.0","win","JP",3538
"2020-04-26","11:01:15",87661721,"4.0.0","win",NA,5
"2020-04-26","11:01:04",1114846,"4.0.0","win","JP",3538
"2020-04-26","11:01:55",81774920,"3.6.3","osx","US",4
"2020-04-26","11:02:05",81774920,"3.6.3","osx","US",4
"2020-04-26","11:02:08",81774920,"3.6.3","osx","US",4
"2020-04-26","11:02:23",81774920,"3.6.3","osx","US",4
"2020-04-26","11:02:27",87660447,"4.0.0","win","FI",3539
"2020-04-26","11:02:54",81774920,"3.6.3","osx","US",4
"2020-04-26","11:02:58",81774920,"3.6.3","osx","US",4
"2020-04-26","11:02:49",87661064,"4.0.0","win",NA,5
"2020-04-26","11:03:17",81774920,"3.6.3","osx","US",4
"2020-04-26","11:03:22",81774920,"3.6.3","osx","US",4
"2020-04-26","11:03:15",87660815,"4.0.0","win","IN",3540
"2020-04-26","11:03:14",14521,"4.0.0","osx","AE",3541
"2020-04-26","11:03:27",88146956,"4.0.0","osx","AE",3541
"2020-04-26","11:38:48",88043423,"4.0.0","osx","US",3542
"2020-04-26","11:39:15",87659754,"4.0.0patched","win","US",18
"2020-04-26","11:39:30",81045837,"3.6.2","osx","US",4
"2020-04-26","11:39:13",87665636,"4.0.0","win","TR",3543
"2020-04-26","11:39:43",87660353,"4.0.0","win","DE",3544
"2020-04-26","11:40:02",88141241,"4.0.0","osx","ES",3545
"2020-04-26","11:40:07",87663699,"4.0.0","win","US",3546
"2020-04-26","11:40:18",87659801,"4.0.0patched","win","US",130
"2020-04-26","11:40:17",87660252,"4.0.0","win","IN",3547
"2020-04-26","11:40:57",87660198,"4.0.0","win","DE",3548
"2020-04-26","11:40:58",87662543,"4.0.0","win",NA,5
"2020-04-26","11:41:17",88140008,"latest","osx","US",2
"2020-04-26","11:41:23",87661260,"4.0.0","win","KR",3549
"2020-04-26","11:41:21",88140006,"latest","osx","US",2
"2020-04-26","11:41:25",86524594,"3.6.3","win","DE",2189
"2020-04-26","11:41:43",87564156,"4.0.0","win","BR",3550
"2020-04-26","11:41:43",82456243,"3.4.4","win","US",24
"2020-04-26","11:41:55",87660378,"4.0.0","win","KR",3551
"2020-04-26","11:41:55",88141128,"4.0.0","osx",NA,5
"2020-04-26","11:42:10",87564153,"4.0.0","win","AU",3552
"2020-04-26","11:42:10",81774920,"3.6.3","osx","US",4
"2020-04-26","11:42:39",56349591,"3.1.0","win","US",3546
"2020-04-26","11:42:39",87564163,"4.0.0","win","US",3553
"2020-04-26","11:42:39",88140367,"4.0.0","osx","CH",3554
"2020-04-26","11:43:01",81774920,"3.6.3","osx","US",4
"2020-04-26","11:42:55",87660346,"4.0.0","win","KR",2031
"2020-04-26","11:43:02",88142206,"4.0.0","osx",NA,5
"2020-04-26","11:43:34",1025501,"4.0.0","win",NA,5
"2020-04-26","11:43:31",81774920,"3.6.3","osx","US",4
"2020-04-26","11:43:32",87662182,"4.0.0","win","RO",3555
"2020-04-26","11:43:46",88139998,"latest","osx","US",2
"2020-04-26","07:43:49",87678750,"4.0.0","win",NA,5
"2020-04-26","07:43:59",86530017,"3.6.3","win",NA,5
"2020-04-26","07:43:58",77266252,"3.4.4","osx","US",2
"2020-04-26","07:44:10",1057177,"4.0.0","win","MY",3556
"2020-04-26","07:44:16",87665763,"4.0.0","win","DK",2949
"2020-04-26","07:44:21",1052465,"4.0.0","osx","CH",213
"2020-04-26","07:44:28",1737255,"4.0.0","win","MY",3556
"2020-04-26","07:44:50",87564165,"4.0.0","win","IL",3557
"2020-04-26","07:44:51",81774920,"3.6.3","osx","US",4
"2020-04-26","07:45:14",87669042,"4.0.0","win","IL",3558
"2020-04-26","07:45:19",87660325,"4.0.0","win","HK",3559
"2020-04-26","07:45:20",1058492,"4.0.0","osx","CH",213
"2020-04-26","07:45:37",88140268,"4.0.0","osx","DE",2726
"2020-04-26","07:45:29",88141896,"4.0.0","osx","FR",3560
"2020-04-26","07:45:31",1032742,"4.0.0","win",NA,5
"2020-04-26","07:45:53",87701297,"devel","win","US",24
"2020-04-26","07:45:52",87662974,"4.0.0","win","CN",3561
"2020-04-26","07:46:13",10960720,"3.6.3","src","CN",3562
"2020-04-26","07:46:11",14533,"3.6.3","src","CN",3562
"2020-04-26","07:46:23",14677,"3.6.3","src","CN",3563
"2020-04-26","07:46:22",869205,"4.0.0","osx","CH",213
"2020-04-26","07:46:21",1050338,"4.0.0","win","BD",3564
"2020-04-26","07:46:25",3214110,"4.0.0","win","BD",3564
"2020-04-26","07:46:37",87660772,"4.0.0","win","AU",3565
"2020-04-26","07:46:37",87661218,"4.0.0","win","IL",3566
"2020-04-26","07:46:31",33212224,"4.0.0","src","DE",1423
"2020-04-26","07:46:38",985096,"3.6.3","src","CN",3567
"2020-04-26","07:46:50",78114110,"3.5.3","osx","US",2
"2020-04-26","07:47:09",87665858,"4.0.0","win","JP",3568
"2020-04-26","07:47:23",1058440,"4.0.0","osx","CH",213
"2020-04-26","07:47:16",87564164,"4.0.0","win","CH",3569
"2020-04-26","07:47:42",33308727,"3.6.3","src","CN",3562
"2020-04-26","07:48:02",88043430,"latest","osx","US",2
"2020-04-26","07:48:19",1066256,"4.0.0","osx","CH",213
"2020-04-26","07:48:13",79365218,"3.6.0","osx","DE",465
"2020-04-26","07:48:22",87660296,"4.0.0","win","CO",3570
"2020-04-26","07:48:31",88147740,"4.0.0","osx",NA,5
"2020-04-26","13:58:34",88173825,"4.0.0","osx","GB",7
"2020-04-26","13:58:49",87659753,"4.0.0patched","win","US",39
"2020-04-26","13:58:55",87662507,"4.0.0","win","RO",3571
"2020-04-26","13:58:48",81774920,"3.6.3","osx","US",4
"2020-04-26","13:59:01",87564156,"4.0.0","win","KE",3572
"2020-04-26","13:59:14",88141086,"4.0.0","osx","GB",3573
"2020-04-26","13:59:21",87661589,"4.0.0","win","JP",3574
"2020-04-26","13:59:20",87660208,"4.0.0","win","FI",1268
"2020-04-26","13:59:19",87660345,"4.0.0","win","IN",2179
"2020-04-26","13:59:01",87564162,"4.0.0","win",NA,5
"2020-04-26","13:59:33",33345995,"3.6.3","src","FR",894
"2020-04-26","13:59:32",87660746,"4.0.0","win","BR",3575
"2020-04-26","13:59:35",87564167,"4.0.0","win",NA,5
"2020-04-26","13:59:34",21589541,"4.0.0","win",NA,5
"2020-04-26","13:59:43",88140016,"latest","osx","US",2
"2020-04-26","13:59:42",43536,"4.0.0","osx","CN",632
"2020-04-26","13:59:48",87660397,"4.0.0","win",NA,5
"2020-04-26","02:43:45",87669336,"4.0.0","win","US",39
"2020-04-26","02:43:40",87669290,"4.0.0","win","CN",3576
"2020-04-26","02:43:56",87661092,"4.0.0","win","US",3577
"2020-04-26","02:43:59",87660678,"4.0.0","win","CN",3578
"2020-04-26","02:44:38",87564156,"4.0.0","win","SG",3579
"2020-04-26","02:45:12",67641176,"3.6.0","osx",NA,5
"2020-04-26","02:45:10",12597125,"4.0.0","win","JP",3580
"2020-04-26","02:45:22",12597135,"4.0.0","win","JP",3580
"2020-04-26","02:45:33",87665052,"4.0.0","win",NA,5
"2020-04-26","02:46:05",12574533,"4.0.0","win",NA,5
"2020-04-26","02:46:21",9232975,"4.0.0","win",NA,5
"2020-04-26","02:46:52",81774921,"3.6.3","osx","US",4
"2020-04-26","02:47:17",87660885,"4.0.0","win","AE",3581
"2020-04-26","02:47:36",81774921,"3.6.3","osx","US",4
"2020-04-26","02:47:36",81774921,"3.6.3","osx","US",4
"2020-04-26","02:47:44",87660307,"4.0.0","win","US",3582
"2020-04-26","02:47:52",87668409,"4.0.0","win","CN",3583
"2020-04-26","02:48:12",1880055,"4.0.0","win","CN",3584
"2020-04-26","11:28:43",87660955,"4.0.0","win","BR",3585
"2020-04-26","11:28:46",87660418,"4.0.0","win","HK",3586
"2020-04-26","11:29:08",87668742,"4.0.0","win","CN",616
"2020-04-26","11:29:22",87660264,"4.0.0","win","IN",3587
"2020-04-26","11:29:24",87564167,"4.0.0","win","KR",3588
"2020-04-26","11:29:36",1008218,"4.0.0","win","JP",2186
"2020-04-26","11:29:41",33210929,"4.0.0","src",NA,5
"2020-04-26","11:29:46",1048288,"4.0.0","win","JP",2186
"2020-04-26","11:29:49",778461,"4.0.0","win","JP",2186
"2020-04-26","11:29:49",64538,"4.0.0","win","JP",2186
"2020-04-26","11:29:45",87564165,"4.0.0","win","LK",3589
"2020-04-26","11:30:08",87564156,"4.0.0","win",NA,5
"2020-04-26","11:30:04",87662613,"4.0.0","win",NA,5
"2020-04-26","11:30:23",2665701,"4.0.0","win","IN",3590
"2020-04-26","11:30:11",87667402,"4.0.0","win","FR",3591
"2020-04-26","11:30:37",88043434,"latest","osx","US",2
"2020-04-26","11:31:10",81774920,"3.6.3","osx","US",4
"2020-04-26","11:31:17",87661478,"4.0.0","win",NA,5
"2020-04-26","11:31:24",87661408,"4.0.0","win",NA,5
"2020-04-26","11:31:25",87666915,"4.0.0","win","US",130
"2020-04-26","11:31:29",81148540,"3.6.3.nn","osx","CH",3592
"2020-04-26","11:31:23",87661425,"4.0.0","win","ES",3593
"2020-04-26","11:32:02",87564163,"4.0.0","win","TW",3594
"2020-04-26","11:32:17",87564167,"4.0.0","win",NA,5
"2020-04-26","11:32:33",88140013,"latest","osx","US",2
"2020-04-26","11:32:34",87669463,"4.0.0","win","RU",2185
"2020-04-26","11:32:37",88140033,"latest","osx","US",2
"2020-04-26","11:32:41",88140728,"4.0.0","osx",NA,5
"2020-04-26","11:32:44",87661666,"4.0.0","win",NA,5
"2020-04-26","11:32:39",87662092,"4.0.0","win",NA,5
"2020-04-26","11:33:11",87663999,"4.0.0","win",NA,5
"2020-04-26","11:33:10",87666880,"4.0.0","win","US",3595
"2020-04-26","11:33:40",87659741,"4.0.0patched","win","US",130
"2020-04-26","11:33:31",87663729,"4.0.0","win",NA,5
"2020-04-26","21:23:52",87564167,"4.0.0","win",NA,5
"2020-04-26","21:24:05",87660712,"4.0.0","win","US",3596
"2020-04-26","21:24:13",14253966,"4.0.0","win","DE",3597
"2020-04-26","21:24:40",87664448,"4.0.0","win","US",3598
"2020-04-26","21:24:49",87661136,"4.0.0","win","US",3599
"2020-04-26","21:24:56",88144679,"4.0.0","osx","US",3600
"2020-04-26","21:25:04",74889293,"3.3.3","osx","US",2
"2020-04-26","21:25:10",87667419,"4.0.0","win","CH",3601
"2020-04-26","21:25:17",87679350,"4.0.0","win","US",201
"2020-04-26","21:25:25",87564167,"4.0.0","win","US",3602
"2020-04-26","21:25:19",78206341,"3.5.3","osx","US",2
"2020-04-26","21:25:29",33174482,"4.0.0","src","US",61
"2020-04-26","21:25:27",88146080,"4.0.0","osx",NA,5
"2020-04-26","21:25:26",87564162,"4.0.0","win","HK",1105
"2020-04-26","21:25:49",87667032,"4.0.0patched","win","US",18
"2020-04-26","21:25:49",81774920,"3.6.3","osx","US",4
"2020-04-26","21:25:40",88142392,"4.0.0","osx","US",3603
"2020-04-26","21:26:34",87669562,"4.0.0","win","US",201
"2020-04-26","21:26:44",78114113,"3.5.3","osx","US",2
"2020-04-26","21:26:34",88147674,"4.0.0","osx","US",3604
"2020-04-26","21:26:51",18586679,"4.0.0","win","CO",1545
"2020-04-26","21:27:04",87564165,"4.0.0","win","CA",3605
"2020-04-26","21:27:15",87664980,"4.0.0","win","US",3606
"2020-04-26","21:27:38",88140025,"latest","osx","US",2
"2020-04-26","21:27:43",74889293,"3.3.3","osx","US",2
"2020-04-26","21:28:04",81774920,"3.6.3","osx","US",4
"2020-04-26","21:28:10",87661262,"4.0.0","win","IL",3607
"2020-04-26","21:28:03",81774920,"3.6.3","osx","US",4
"2020-04-26","21:28:05",1049552,"4.0.0","osx","CN",3608
"2020-04-26","21:28:15",87662127,"4.0.0","win","MX",3609
"2020-04-26","21:28:09",88153659,"4.0.0","osx","CN",3608
"2020-04-26","21:28:31",87669808,"4.0.0patched","win","US",201
"2020-04-26","21:28:24",81774920,"3.6.3","osx","US",4
"2020-04-26","21:28:35",87674490,"4.0.0","win","CA",3610
"2020-04-26","16:03:45",87660997,"4.0.0","win",NA,5
"2020-04-26","16:03:51",87660751,"4.0.0","win","US",3611
"2020-04-26","16:03:52",87660237,"4.0.0","win","RU",3612
"2020-04-26","16:04:07",14671,"3.6.1","win","US",1718
"2020-04-26","16:04:16",87564163,"4.0.0","win","CN",3613
"2020-04-26","16:04:36",87660838,"4.0.0","win",NA,5
"2020-04-26","16:04:35",81774921,"3.6.3","osx","US",4
"2020-04-26","16:04:49",87564163,"4.0.0","win","US",3614
"2020-04-26","16:04:47",87564162,"4.0.0","win","US",3615
"2020-04-26","16:04:42",88140282,"4.0.0","osx","AR",2476
"2020-04-26","16:04:46",81774921,"3.6.3","osx","US",4
"2020-04-26","16:04:59",88152032,"4.0.0","osx",NA,5
"2020-04-26","16:04:56",88043425,"4.0.0","osx","US",4
"2020-04-26","16:04:54",1075821,"4.0.0","osx",NA,5
"2020-04-26","16:04:57",81774921,"3.6.3","osx","US",4
"2020-04-26","16:04:57",81774921,"3.6.3","osx","US",4
"2020-04-26","16:05:10",87564151,"4.0.0","win","US",3616
"2020-04-26","16:05:26",81774921,"3.6.3","osx","US",4
"2020-04-26","16:05:22",81774921,"3.6.3","osx","US",4
"2020-04-26","16:05:29",88140021,"latest","osx","US",2
"2020-04-26","16:05:33",87564163,"4.0.0","win","AT",2474
"2020-04-26","16:05:29",81774921,"3.6.3","osx","US",4
"2020-04-26","16:05:39",81774921,"3.6.3","osx","US",4
"2020-04-26","16:05:27",74889293,"3.3.3","osx","US",2
"2020-04-26","16:05:38",87661353,"4.0.0","win","NL",3617
"2020-04-26","16:05:45",88140395,"4.0.0","osx","CA",3618
"2020-04-26","16:05:38",81774921,"3.6.3","osx","US",4
"2020-04-26","16:05:51",1057992,"4.0.0","osx","US",3619
"2020-04-26","16:05:48",81774921,"3.6.3","osx","US",4
"2020-04-26","16:05:58",88145315,"4.0.0","osx","US",3619
"2020-04-26","16:06:06",81774921,"3.6.3","osx","US",4
"2020-04-26","16:06:03",87564163,"4.0.0","win","GB",1294
"2020-04-26","16:06:09",81774921,"3.6.3","osx","US",4
"2020-04-26","16:06:18",88043433,"latest","osx","US",2
"2020-04-26","16:06:34",87660436,"4.0.0","win","ID",3620
"2020-04-26","16:06:48",87661512,"4.0.0","win","US",3621
"2020-04-26","16:06:52",87660975,"4.0.0","win","GB",3622
"2020-04-26","16:06:58",8094842,"4.0.0","win","NL",3617
"2020-04-26","16:07:08",87660936,"4.0.0","win","SG",3623
"2020-04-26","16:07:13",87564162,"4.0.0","win","US",3624
"2020-04-26","16:07:11",87665087,"4.0.0","win","RU",3625
"2020-04-26","16:07:22",88043433,"latest","osx","US",2
"2020-04-26","16:07:23",84294576,"4.0.0","win","NL",3617
"2020-04-26","16:07:32",87661323,"4.0.0","win","KR",3626
"2020-04-26","16:07:45",88142259,"4.0.0","osx",NA,5
"2020-04-26","16:07:44",33308726,"3.6.3","src","US",676
"2020-04-26","16:07:55",88141691,"4.0.0","osx","DE",3627
"2020-04-26","16:07:55",87564167,"4.0.0","win","US",3628
"2020-04-26","16:08:00",87564156,"4.0.0","win",NA,5
"2020-04-26","16:07:57",87660202,"4.0.0","win",NA,5
"2020-04-26","16:08:11",81774921,"3.6.3","osx","US",4
"2020-04-26","16:08:05",81774921,"3.6.3","osx","US",4
"2020-04-26","16:08:25",656462,"4.0.0","win","PE",2302
"2020-04-26","06:48:45",87564166,"4.0.0","win","CN",3629
"2020-04-26","06:49:00",87668618,"4.0.0","win",NA,5
"2020-04-26","06:48:52",1829340,"4.0.0","win","CN",3360
"2020-04-26","06:48:58",87564163,"4.0.0","win",NA,5
"2020-04-26","06:48:54",87660515,"4.0.0","win",NA,5
"2020-04-26","06:49:11",87669742,"4.0.0patched","win","US",18
"2020-04-26","06:49:07",81148097,"3.6.3.nn","osx","RU",2034
"2020-04-26","06:49:54",87564163,"4.0.0","win","CN",3630
"2020-04-26","06:49:54",88140585,"4.0.0","osx","CN",3631
"2020-04-26","06:50:05",87666703,"4.0.0","win","SG",3632
"2020-04-26","06:50:16",87564163,"4.0.0","win","CL",3633
"2020-04-26","06:50:23",87671117,"4.0.0","win","KR",3634
"2020-04-26","06:50:29",88140477,"4.0.0","osx","RU",3635
"2020-04-26","06:50:39",9452266,"4.0.0","win","JP",219
"2020-04-26","06:50:59",540,"4.0.0","win","ID",748
"2020-04-26","06:51:02",87661966,"4.0.0","win","KR",3636
"2020-04-26","06:51:25",87668292,"4.0.0","win","AU",3637
"2020-04-26","06:51:29",87564167,"4.0.0","win","CN",3638
"2020-04-26","06:51:32",87670117,"4.0.0","win",NA,5
"2020-04-26","06:51:34",81774915,"3.6.3","osx","US",4
"2020-04-26","06:52:09",88043433,"latest","osx","US",2
"2020-04-26","06:52:32",81148189,"3.6.3.nn","osx","RU",2034
"2020-04-26","06:52:42",74889290,"3.3.3","osx","US",2
"2020-04-26","06:52:45",87660335,"4.0.0","win","IN",3639
"2020-04-26","06:52:50",87564162,"4.0.0","win","US",3640
"2020-04-26","06:52:50",84786116,"3.6.1","win","US",130
"2020-04-26","06:52:57",81774910,"3.6.3","osx","US",4
"2020-04-26","06:52:54",87564156,"4.0.0","win","JP",3641
"2020-04-26","06:53:02",81774920,"3.6.3","osx","US",4
"2020-04-26","06:53:07",88043425,"4.0.0","osx","US",4
"2020-04-26","06:53:24",15171760,"3.6.0","win","PE",3642
"2020-04-26","02:38:58",130144,"4.0.0","win","JP",3580
"2020-04-26","02:39:07",88141704,"4.0.0","osx",NA,5
"2020-04-26","02:39:04",88140726,"4.0.0","osx","US",3417
"2020-04-26","02:39:26",81045837,"3.6.2","osx","US",4
"2020-04-26","02:39:50",74788029,"4.0.0","win","JP",3580
"2020-04-26","02:39:56",81774921,"3.6.3","osx","US",4
"2020-04-26","02:39:56",87564166,"4.0.0","win",NA,5
"2020-04-26","02:40:05",87665044,"4.0.0","win","CN",3643
"2020-04-26","02:40:19",15757777,"4.0.0","win","BR",3644
"2020-04-26","02:40:38",87564167,"4.0.0","win","US",3645
"2020-04-26","02:41:02",1044695,"4.0.0","win",NA,5
"2020-04-26","02:40:59",1829206,"4.0.0","win",NA,5
"2020-04-26","02:41:18",81774921,"3.6.3","osx","US",4
"2020-04-26","02:41:12",82819530,"3.5.3","win","US",3646
"2020-04-26","02:41:18",78114109,"3.5.3","osx","US",4
"2020-04-26","02:41:33",87656306,"4.0.0patched","win","US",24
"2020-04-26","02:41:44",1065484,"4.0.0","osx","US",3647
"2020-04-26","02:41:32",87665164,"4.0.0patched","win","US",24
"2020-04-26","02:41:48",966470,"devel","win","US",3648
"2020-04-26","02:41:44",88142529,"4.0.0","osx","US",3649
"2020-04-26","02:42:01",87564167,"4.0.0","win","US",3410
"2020-04-26","02:42:02",88141564,"4.0.0","osx","US",3647
"2020-04-26","02:42:23",14677,"4.0.0","win",NA,5
"2020-04-26","02:43:10",88147092,"latest","osx","US",2
"2020-04-26","02:43:28",21440722,"3.6.2","win","CN",2196
"2020-04-26","02:43:32",88150108,"4.0.0","osx",NA,5
"2020-04-26","10:18:44",14519,"4.0.0","osx","AU",3650
"2020-04-26","10:18:50",87660264,"4.0.0","win","NL",3651
"2020-04-26","10:19:43",88043433,"latest","osx","US",2
"2020-04-26","10:20:04",87665554,"4.0.0","win","ES",1844
"2020-04-26","10:20:01",87564155,"4.0.0","win","CN",3652
"2020-04-26","10:20:16",87660956,"4.0.0","win","CH",3653
"2020-04-26","10:20:25",87662792,"4.0.0","win","RU",3654
"2020-04-26","10:20:39",81774917,"3.6.3","osx","US",4
"2020-04-26","10:20:37",87660317,"4.0.0","win","CH",3653
"2020-04-26","10:20:48",65067800,"3.2.1","win",NA,5
"2020-04-26","10:20:54",2034230,"4.0.0","win",NA,5
"2020-04-26","10:20:52",87564163,"4.0.0","win","UA",3655
"2020-04-26","10:20:58",87661480,"4.0.0","win","CH",3656
"2020-04-26","10:21:17",87564166,"4.0.0","win","CN",3657
"2020-04-26","10:21:35",87660363,"4.0.0","win","PL",3658
"2020-04-26","10:21:42",81774919,"3.6.3","osx","US",4
"2020-04-26","10:21:49",87660227,"4.0.0","win",NA,5
"2020-04-26","10:22:07",86524666,"3.6.3","win","JP",1462
"2020-04-26","10:23:09",65101,"4.0.0","osx","JP",3659
"2020-04-26","10:23:14",88150015,"4.0.0","osx","JP",3659
"2020-04-26","10:23:37",88140437,"latest","osx","US",2
"2020-04-26","10:23:23",88140553,"latest","osx","US",2
"2020-04-26","10:23:36",74971679,"3.3.3","osx","DE",3107
"2020-04-26","10:23:44",87660623,"4.0.0","win","DE",3660
"2020-04-26","04:48:42",87669139,"4.0.0","win","CN",3661
"2020-04-26","04:48:48",982687,"4.0.0","win","AU",3662
"2020-04-26","04:48:57",3849919,"4.0.0","win","AU",3662
"2020-04-26","04:49:17",87564160,"4.0.0","win","CN",1825
"2020-04-26","04:49:35",81774920,"3.6.3","osx","US",4
"2020-04-26","04:49:30",87668883,"4.0.0","win","RU",3663
"2020-04-26","04:49:47",27165305,"4.0.0","osx","JP",2070
"2020-04-26","04:50:00",88043428,"4.0.0","osx","US",4
"2020-04-26","04:50:55",1065665,"4.0.0","win","CN",3664
"2020-04-26","04:51:01",87564161,"4.0.0","win","US",3665
"2020-04-26","04:51:06",81774920,"3.6.3","osx","US",4
"2020-04-26","04:51:01",88043418,"4.0.0","osx","US",4
"2020-04-26","04:51:06",87564166,"4.0.0","win",NA,5
"2020-04-26","04:51:11",87662576,"4.0.0","win","US",3666
"2020-04-26","04:51:15",88043428,"4.0.0","osx","US",4
"2020-04-26","04:51:13",86540475,"3.6.3","win","US",24
"2020-04-26","04:51:15",77266256,"3.4.4","osx","US",2
"2020-04-26","04:51:18",78114114,"3.5.3","osx","US",2
"2020-04-26","04:51:25",150807,"2.15.3","win","US",3001
"2020-04-26","04:51:31",88043428,"4.0.0","osx","US",4
"2020-04-26","04:51:32",87667168,"4.0.0","win","CN",3664
"2020-04-26","04:51:52",88142887,"latest","osx","US",2
"2020-04-26","04:51:52",87660291,"4.0.0","win","ID",3667
"2020-04-26","04:52:03",87564166,"4.0.0","win","CN",3668
"2020-04-26","04:52:08",30250189,"3.4.3","src","US",1411
"2020-04-26","04:52:12",86429662,"3.6.3","win","US",3669
"2020-04-26","04:52:21",81774920,"3.6.3","osx","US",4
"2020-04-26","04:52:31",81774925,"3.6.3","osx","US",4
"2020-04-26","04:52:32",88141987,"4.0.0","osx","US",3670
"2020-04-26","04:52:25",1058424,"4.0.0","osx","US",3670
"2020-04-26","04:52:41",87564163,"4.0.0","win",NA,5
"2020-04-26","04:53:18",1058448,"4.0.0","osx","US",3670
"2020-04-26","04:38:41",88043434,"latest","osx","US",2
